best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
42,283.5,525,1086,0.447213595500,1,4,0,0,False,parser->m_positionPtr = NULL;
42,283.5,525,1087,0.447213595500,1,4,0,0,False,parser->m_openInternalEntities = NULL;
42,283.5,525,1088,0.447213595500,1,4,0,0,False,parser->m_defaultExpandInternalEntities = XML_TRUE;
42,283.5,525,1089,0.447213595500,1,4,0,0,False,parser->m_tagLevel = 0;
42,283.5,525,1090,0.447213595500,1,4,0,0,False,parser->m_tagStack = NULL;
42,283.5,525,1091,0.447213595500,1,4,0,0,False,parser->m_inheritedBindings = NULL;
42,283.5,525,1092,0.447213595500,1,4,0,0,False,parser->m_nSpecifiedAtts = 0;
42,283.5,525,1093,0.447213595500,1,4,0,0,False,parser->m_unknownEncodingMem = NULL;
42,283.5,525,1094,0.447213595500,1,4,0,0,False,parser->m_unknownEncodingRelease = NULL;
42,283.5,525,1095,0.447213595500,1,4,0,0,False,parser->m_unknownEncodingData = NULL;
42,283.5,525,1096,0.447213595500,1,4,0,0,False,parser->m_parentParser = NULL;
42,283.5,525,1097,0.447213595500,1,4,0,0,False,parser->m_parsingStatus.parsing = XML_INITIALIZED;
42,283.5,525,1099,0.447213595500,1,4,0,0,False,parser->m_isParamEntity = XML_FALSE;
42,283.5,525,1100,0.447213595500,1,4,0,0,False,parser->m_useForeignDTD = XML_FALSE;
42,283.5,525,1101,0.447213595500,1,4,0,0,False,parser->m_paramEntityParsing = XML_PARAM_ENTITY_PARSING_NEVER;
42,283.5,525,1103,0.447213595500,1,4,0,0,False,parser->m_hash_secret_salt = 0;
42,283.5,525,1104,0.447213595500,1,4,0,0,False,}
42,283.5,525,1361,0.447213595500,1,4,0,0,False,"destroyBindings(BINDING *bindings, XML_Parser parser)"
42,283.5,525,1364,0.447213595500,1,4,0,0,False,BINDING *b = bindings;
42,283.5,525,1365,0.447213595500,1,4,0,0,False,if (!b)
42,283.5,525,1366,0.447213595500,1,4,0,0,False,break;
42,283.5,525,1371,0.447213595500,1,4,0,0,False,}
42,283.5,525,1374,0.447213595500,1,4,0,0,False,XML_ParserFree(XML_Parser parser)
42,283.5,525,1378,0.447213595500,1,4,0,0,False,if (parser == NULL)
42,283.5,525,1381,0.447213595500,1,4,0,0,False,tagList = parser->m_tagStack;
42,283.5,525,1384,0.447213595500,1,4,0,0,False,if (tagList == NULL) {
42,283.5,525,1385,0.447213595500,1,4,0,0,False,if (parser->m_freeTagList == NULL)
42,283.5,525,1386,0.447213595500,1,4,0,0,False,break;
42,283.5,525,1397,0.447213595500,1,4,0,0,False,entityList = parser->m_openInternalEntities;
42,283.5,525,1400,0.447213595500,1,4,0,0,False,if (entityList == NULL) {
42,283.5,525,1401,0.447213595500,1,4,0,0,False,if (parser->m_freeInternalEntities == NULL)
42,283.5,525,1402,0.447213595500,1,4,0,0,False,break;
42,283.5,525,1411,0.447213595500,1,4,0,0,False,"destroyBindings(parser->m_freeBindingList, parser);"
42,283.5,525,1412,0.447213595500,1,4,0,0,False,"destroyBindings(parser->m_inheritedBindings, parser);"
42,283.5,525,1413,0.447213595500,1,4,0,0,False,poolDestroy(&parser->m_tempPool);
42,283.5,525,1414,0.447213595500,1,4,0,0,False,poolDestroy(&parser->m_temp2Pool);
42,283.5,525,1415,0.447213595500,1,4,0,0,False,"FREE(parser, (void *)parser->m_protocolEncodingName);"
42,283.5,525,1420,0.447213595500,1,4,0,0,False,if (!parser->m_isParamEntity && parser->m_dtd)
42,283.5,525,1424,0.447213595500,1,4,0,0,False,"dtdDestroy(parser->m_dtd, (XML_Bool)!parser->m_parentParser, &parser->m_mem);"
42,283.5,525,1425,0.447213595500,1,4,0,0,False,"FREE(parser, (void *)parser->m_atts);"
42,283.5,525,1429,0.447213595500,1,4,0,0,False,"FREE(parser, parser->m_groupConnector);"
42,283.5,525,1430,0.447213595500,1,4,0,0,False,"FREE(parser, parser->m_buffer);"
42,283.5,525,1431,0.447213595500,1,4,0,0,False,"FREE(parser, parser->m_dataBuf);"
42,283.5,525,1432,0.447213595500,1,4,0,0,False,"FREE(parser, parser->m_nsAtts);"
42,283.5,525,1433,0.447213595500,1,4,0,0,False,"FREE(parser, parser->m_unknownEncodingMem);"
42,283.5,525,1434,0.447213595500,1,4,0,0,False,if (parser->m_unknownEncodingRelease)
42,283.5,525,1436,0.447213595500,1,4,0,0,False,"FREE(parser, parser);"
42,283.5,525,1474,0.447213595500,1,4,0,0,False,"XML_SetUserData(XML_Parser parser, void *p)"
42,283.5,525,1476,0.447213595500,1,4,0,0,False,if (parser == NULL)
42,283.5,525,1478,0.447213595500,1,4,0,0,False,if (parser->m_handlerArg == parser->m_userData)
42,283.5,525,1479,0.447213595500,1,4,0,0,False,parser->m_handlerArg = parser->m_userData = p;
42,283.5,525,1535,0.447213595500,1,4,0,0,False,"XML_SetElementHandler(XML_Parser parser,"
42,283.5,525,1539,0.447213595500,1,4,0,0,False,if (parser == NULL)
42,283.5,525,1541,0.447213595500,1,4,0,0,False,parser->m_startElementHandler = start;
42,283.5,525,1542,0.447213595500,1,4,0,0,False,parser->m_endElementHandler = end;
42,283.5,525,1804,0.447213595500,1,4,0,0,False,"XML_Parse(XML_Parser parser, const char *s, int len, int isFinal)"
42,283.5,525,1806,0.447213595500,1,4,0,0,False,if ((parser == NULL) || (len < 0) || ((s == NULL) && (len != 0))) {
42,283.5,525,1811,0.447213595500,1,4,0,0,False,switch (parser->m_parsingStatus.parsing) {
42,283.5,525,1818,0.447213595500,1,4,0,0,False,case XML_INITIALIZED:
42,283.5,525,1819,0.447213595500,1,4,0,0,False,if (parser->m_parentParser == NULL && !startParsing(parser)) {
42,283.5,525,1824,0.447213595500,1,4,0,0,False,parser->m_parsingStatus.parsing = XML_PARSING;
42,283.5,525,1827,0.447213595500,1,4,0,0,False,if (len == 0) {
42,283.5,525,1942,0.447213595500,1,4,0,0,False,"void *buff = XML_GetBuffer(parser, len);"
42,283.5,525,1943,0.447213595500,1,4,0,0,False,if (buff == NULL)
42,283.5,525,1946,0.447213595500,1,4,0,0,False,"memcpy(buff, s, len);"
42,283.5,525,1947,0.447213595500,1,4,0,0,False,"return XML_ParseBuffer(parser, len, isFinal);"
42,283.5,525,1953,0.447213595500,1,4,0,0,False,"XML_ParseBuffer(XML_Parser parser, int len, int isFinal)"
42,283.5,525,1956,0.447213595500,1,4,0,0,False,enum XML_Status result = XML_STATUS_OK;
42,283.5,525,1958,0.447213595500,1,4,0,0,False,if (parser == NULL)
42,283.5,525,1960,0.447213595500,1,4,0,0,False,switch (parser->m_parsingStatus.parsing) {
42,283.5,525,1973,0.447213595500,1,4,0,0,False,parser->m_parsingStatus.parsing = XML_PARSING;
42,283.5,525,1976,0.447213595500,1,4,0,0,False,start = parser->m_bufferPtr;
42,283.5,525,1977,0.447213595500,1,4,0,0,False,parser->m_positionPtr = start;
42,283.5,525,1978,0.447213595500,1,4,0,0,False,parser->m_bufferEnd += len;
42,283.5,525,1979,0.447213595500,1,4,0,0,False,parser->m_parseEndPtr = parser->m_bufferEnd;
42,283.5,525,1980,0.447213595500,1,4,0,0,False,parser->m_parseEndByteIndex += len;
42,283.5,525,1981,0.447213595500,1,4,0,0,False,parser->m_parsingStatus.finalBuffer = (XML_Bool)isFinal;
42,283.5,525,1983,0.447213595500,1,4,0,0,False,"parser->m_errorCode = parser->m_processor(parser, start, parser->m_parseEndPtr, &parser->m_bufferPtr);"
42,283.5,525,1985,0.447213595500,1,4,0,0,False,if (parser->m_errorCode != XML_ERROR_NONE) {
42,283.5,525,1991,0.447213595500,1,4,0,0,False,switch (parser->m_parsingStatus.parsing) {
42,283.5,525,2011,0.447213595500,1,4,0,0,False,"XML_GetBuffer(XML_Parser parser, int len)"
42,283.5,525,2013,0.447213595500,1,4,0,0,False,if (parser == NULL)
42,283.5,525,2015,0.447213595500,1,4,0,0,False,if (len < 0) {
42,283.5,525,2019,0.447213595500,1,4,0,0,False,switch (parser->m_parsingStatus.parsing) {
42,283.5,525,2026,0.447213595500,1,4,0,0,False,default: ;
42,283.5,525,2029,0.447213595500,1,4,0,0,False,if (len > parser->m_bufferLim - parser->m_bufferEnd) {
42,283.5,525,2034,0.447213595500,1,4,0,0,False,int neededSize = (int) ((unsigned)len + (unsigned)(parser->m_bufferEnd - parser->m_bufferPtr));
42,283.5,525,2035,0.447213595500,1,4,0,0,False,if (neededSize < 0) {
42,283.5,525,2040,0.447213595500,1,4,0,0,False,keep = (int)(parser->m_bufferPtr - parser->m_buffer);
42,283.5,525,2041,0.447213595500,1,4,0,0,False,if (keep > XML_CONTEXT_BYTES)
42,283.5,525,2043,0.447213595500,1,4,0,0,False,neededSize += keep;
42,283.5,525,2045,0.447213595500,1,4,0,0,False,if (neededSize  <= parser->m_bufferLim - parser->m_buffer) {
42,283.5,525,2061,0.447213595500,1,4,0,0,False,int bufferSize = (int)(parser->m_bufferLim - parser->m_bufferPtr);
42,283.5,525,2062,0.447213595500,1,4,0,0,False,if (bufferSize == 0)
42,283.5,525,2063,0.447213595500,1,4,0,0,False,bufferSize = INIT_BUFFER_SIZE;
