best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
610,2146.0,3682,4100,0.000000000000,0,0,16,6,False,parser->m_processor = entityValueInitProcessor;
610,2146.0,3682,4101,0.000000000000,0,0,16,6,False,"return entityValueInitProcessor(parser, s, end, nextPtr);"
610,2146.0,3682,4104,0.000000000000,0,0,16,6,False,parser->m_processor = externalParEntProcessor;
610,2146.0,3682,4105,0.000000000000,0,0,16,6,False,"return externalParEntProcessor(parser, s, end, nextPtr);"
610,2146.0,3682,4110,0.000000000000,0,0,16,6,False,"entityValueInitProcessor(XML_Parser parser,"
610,2146.0,3682,4116,0.000000000000,0,0,16,6,False,const char *start = s;
610,2146.0,3682,4117,0.000000000000,0,0,16,6,False,const char *next = start;
610,2146.0,3682,4118,0.000000000000,0,0,16,6,False,parser->m_eventPtr = start;
610,2146.0,3682,4121,0.000000000000,0,0,16,6,False,"tok = XmlPrologTok(parser->m_encoding, start, end, &next);"
610,2146.0,3682,4122,0.000000000000,0,0,16,6,False,parser->m_eventEndPtr = next;
610,2146.0,3682,4123,0.000000000000,0,0,16,6,False,if (tok <= 0) {
610,2146.0,3682,4124,0.000000000000,0,0,16,6,False,if (!parser->m_parsingStatus.finalBuffer && tok != XML_TOK_INVALID) {
610,2146.0,3682,4125,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4126,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4128,0.000000000000,0,0,16,6,False,switch (tok) {
610,2146.0,3682,4129,0.000000000000,0,0,16,6,False,case XML_TOK_INVALID:
610,2146.0,3682,4130,0.000000000000,0,0,16,6,False,return XML_ERROR_INVALID_TOKEN;
610,2146.0,3682,4131,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL:
610,2146.0,3682,4132,0.000000000000,0,0,16,6,False,return XML_ERROR_UNCLOSED_TOKEN;
610,2146.0,3682,4133,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL_CHAR:
610,2146.0,3682,4134,0.000000000000,0,0,16,6,False,return XML_ERROR_PARTIAL_CHAR;
610,2146.0,3682,4135,0.000000000000,0,0,16,6,False,case XML_TOK_NONE:   /* start == end */
610,2146.0,3682,4137,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4140,0.000000000000,0,0,16,6,False,"return storeEntityValue(parser, parser->m_encoding, s, end);"
610,2146.0,3682,4142,0.000000000000,0,0,16,6,False,else if (tok == XML_TOK_XML_DECL) {
610,2146.0,3682,4144,0.000000000000,0,0,16,6,False,"result = processXmlDecl(parser, 0, start, next);"
610,2146.0,3682,4145,0.000000000000,0,0,16,6,False,if (result != XML_ERROR_NONE)
610,2146.0,3682,4146,0.000000000000,0,0,16,6,False,return result;
610,2146.0,3682,4152,0.000000000000,0,0,16,6,False,if (parser->m_parsingStatus.parsing == XML_FINISHED)
610,2146.0,3682,4153,0.000000000000,0,0,16,6,False,return XML_ERROR_ABORTED;
610,2146.0,3682,4154,0.000000000000,0,0,16,6,False,*nextPtr = next;
610,2146.0,3682,4156,0.000000000000,0,0,16,6,False,parser->m_processor = entityValueProcessor;
610,2146.0,3682,4157,0.000000000000,0,0,16,6,False,"return entityValueProcessor(parser, next, end, nextPtr);"
610,2146.0,3682,4166,0.000000000000,0,0,16,6,False,else if (tok == XML_TOK_BOM && next == end && !parser->m_parsingStatus.finalBuffer) {
610,2146.0,3682,4167,0.000000000000,0,0,16,6,False,*nextPtr = next;
610,2146.0,3682,4168,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4174,0.000000000000,0,0,16,6,False,else if (tok == XML_TOK_INSTANCE_START) {
610,2146.0,3682,4175,0.000000000000,0,0,16,6,False,*nextPtr = next;
610,2146.0,3682,4176,0.000000000000,0,0,16,6,False,return XML_ERROR_SYNTAX;
610,2146.0,3682,4178,0.000000000000,0,0,16,6,False,start = next;
610,2146.0,3682,4179,0.000000000000,0,0,16,6,False,parser->m_eventPtr = start;
610,2146.0,3682,4184,0.000000000000,0,0,16,6,False,"externalParEntProcessor(XML_Parser parser,"
610,2146.0,3682,4189,0.000000000000,0,0,16,6,False,const char *next = s;
610,2146.0,3682,4192,0.000000000000,0,0,16,6,False,"tok = XmlPrologTok(parser->m_encoding, s, end, &next);"
610,2146.0,3682,4193,0.000000000000,0,0,16,6,False,if (tok <= 0) {
610,2146.0,3682,4194,0.000000000000,0,0,16,6,False,if (!parser->m_parsingStatus.finalBuffer && tok != XML_TOK_INVALID) {
610,2146.0,3682,4195,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4196,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4198,0.000000000000,0,0,16,6,False,switch (tok) {
610,2146.0,3682,4199,0.000000000000,0,0,16,6,False,case XML_TOK_INVALID:
610,2146.0,3682,4200,0.000000000000,0,0,16,6,False,return XML_ERROR_INVALID_TOKEN;
610,2146.0,3682,4201,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL:
610,2146.0,3682,4202,0.000000000000,0,0,16,6,False,return XML_ERROR_UNCLOSED_TOKEN;
610,2146.0,3682,4203,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL_CHAR:
610,2146.0,3682,4204,0.000000000000,0,0,16,6,False,return XML_ERROR_PARTIAL_CHAR;
610,2146.0,3682,4205,0.000000000000,0,0,16,6,False,case XML_TOK_NONE:   /* start == end */
610,2146.0,3682,4207,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4214,0.000000000000,0,0,16,6,False,else if (tok == XML_TOK_BOM) {
610,2146.0,3682,4215,0.000000000000,0,0,16,6,False,s = next;
610,2146.0,3682,4216,0.000000000000,0,0,16,6,False,"tok = XmlPrologTok(parser->m_encoding, s, end, &next);"
610,2146.0,3682,4219,0.000000000000,0,0,16,6,False,parser->m_processor = prologProcessor;
610,2146.0,3682,4220,0.000000000000,0,0,16,6,False,"return doProlog(parser, parser->m_encoding, s, end, tok, next,"
610,2146.0,3682,4221,0.000000000000,0,0,16,6,False,"nextPtr, (XML_Bool)!parser->m_parsingStatus.finalBuffer);"
610,2146.0,3682,4225,0.000000000000,0,0,16,6,False,"entityValueProcessor(XML_Parser parser,"
610,2146.0,3682,4230,0.000000000000,0,0,16,6,False,const char *start = s;
610,2146.0,3682,4231,0.000000000000,0,0,16,6,False,const char *next = s;
610,2146.0,3682,4232,0.000000000000,0,0,16,6,False,const ENCODING *enc = parser->m_encoding;
610,2146.0,3682,4236,0.000000000000,0,0,16,6,False,"tok = XmlPrologTok(enc, start, end, &next);"
610,2146.0,3682,4237,0.000000000000,0,0,16,6,False,if (tok <= 0) {
610,2146.0,3682,4238,0.000000000000,0,0,16,6,False,if (!parser->m_parsingStatus.finalBuffer && tok != XML_TOK_INVALID) {
610,2146.0,3682,4239,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4240,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4242,0.000000000000,0,0,16,6,False,switch (tok) {
610,2146.0,3682,4243,0.000000000000,0,0,16,6,False,case XML_TOK_INVALID:
610,2146.0,3682,4244,0.000000000000,0,0,16,6,False,return XML_ERROR_INVALID_TOKEN;
610,2146.0,3682,4245,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL:
610,2146.0,3682,4246,0.000000000000,0,0,16,6,False,return XML_ERROR_UNCLOSED_TOKEN;
610,2146.0,3682,4247,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL_CHAR:
610,2146.0,3682,4248,0.000000000000,0,0,16,6,False,return XML_ERROR_PARTIAL_CHAR;
610,2146.0,3682,4249,0.000000000000,0,0,16,6,False,case XML_TOK_NONE:   /* start == end */
610,2146.0,3682,4251,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4254,0.000000000000,0,0,16,6,False,"return storeEntityValue(parser, enc, s, end);"
610,2146.0,3682,4256,0.000000000000,0,0,16,6,False,start = next;
610,2146.0,3682,4319,0.000000000000,0,0,16,6,False,eventPP = &(parser->m_openInternalEntities->internalEventPtr);
610,2146.0,3682,4320,0.000000000000,0,0,16,6,False,eventEndPP = &(parser->m_openInternalEntities->internalEventEndPtr);
610,2146.0,3682,4329,0.000000000000,0,0,16,6,False,if (haveMore && tok != XML_TOK_INVALID) {
610,2146.0,3682,4330,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4331,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4333,0.000000000000,0,0,16,6,False,switch (tok) {
610,2146.0,3682,4334,0.000000000000,0,0,16,6,False,case XML_TOK_INVALID:
610,2146.0,3682,4335,0.000000000000,0,0,16,6,False,*eventPP = next;
610,2146.0,3682,4336,0.000000000000,0,0,16,6,False,return XML_ERROR_INVALID_TOKEN;
610,2146.0,3682,4337,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL:
610,2146.0,3682,4338,0.000000000000,0,0,16,6,False,return XML_ERROR_UNCLOSED_TOKEN;
610,2146.0,3682,4339,0.000000000000,0,0,16,6,False,case XML_TOK_PARTIAL_CHAR:
610,2146.0,3682,4340,0.000000000000,0,0,16,6,False,return XML_ERROR_PARTIAL_CHAR;
610,2146.0,3682,4341,0.000000000000,0,0,16,6,False,case -XML_TOK_PROLOG_S:
610,2146.0,3682,4342,0.000000000000,0,0,16,6,False,tok = -tok;
610,2146.0,3682,4343,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4344,0.000000000000,0,0,16,6,False,case XML_TOK_NONE:
610,2146.0,3682,4347,0.000000000000,0,0,16,6,False,if (enc != parser->m_encoding && !parser->m_openInternalEntities->betweenDecl) {
610,2146.0,3682,4348,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4349,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4355,0.000000000000,0,0,16,6,False,if (parser->m_isParamEntity || enc != parser->m_encoding) {
610,2146.0,3682,4356,0.000000000000,0,0,16,6,False,"if (XmlTokenRole(&parser->m_prologState, XML_TOK_NONE, end, end, enc)"
610,2146.0,3682,4358,0.000000000000,0,0,16,6,False,return XML_ERROR_INCOMPLETE_PE;
610,2146.0,3682,4359,0.000000000000,0,0,16,6,False,*nextPtr = s;
610,2146.0,3682,4360,0.000000000000,0,0,16,6,False,return XML_ERROR_NONE;
610,2146.0,3682,4363,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_ELEMENTS;
610,2146.0,3682,4364,0.000000000000,0,0,16,6,False,default:
610,2146.0,3682,4365,0.000000000000,0,0,16,6,False,tok = -tok;
610,2146.0,3682,4366,0.000000000000,0,0,16,6,False,next = end;
610,2146.0,3682,4367,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4376,0.000000000000,0,0,16,6,False,return result;
610,2146.0,3682,4381,0.000000000000,0,0,16,6,False,case XML_ROLE_DOCTYPE_NAME:
610,2146.0,3682,4382,0.000000000000,0,0,16,6,False,if (parser->m_startDoctypeDeclHandler) {
610,2146.0,3682,4383,0.000000000000,0,0,16,6,False,"parser->m_doctypeName = poolStoreString(&parser->m_tempPool, enc, s, next);"
610,2146.0,3682,4384,0.000000000000,0,0,16,6,False,if (!parser->m_doctypeName)
610,2146.0,3682,4385,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4386,0.000000000000,0,0,16,6,False,poolFinish(&parser->m_tempPool);
610,2146.0,3682,4387,0.000000000000,0,0,16,6,False,parser->m_doctypePubid = NULL;
610,2146.0,3682,4388,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4390,0.000000000000,0,0,16,6,False,parser->m_doctypeSysid = NULL; /* always initialize to NULL */
610,2146.0,3682,4391,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4392,0.000000000000,0,0,16,6,False,case XML_ROLE_DOCTYPE_INTERNAL_SUBSET:
610,2146.0,3682,4393,0.000000000000,0,0,16,6,False,if (parser->m_startDoctypeDeclHandler) {
610,2146.0,3682,4394,0.000000000000,0,0,16,6,False,"parser->m_startDoctypeDeclHandler(parser->m_handlerArg, parser->m_doctypeName, parser->m_doctypeSysid,"
610,2146.0,3682,4396,0.000000000000,0,0,16,6,False,parser->m_doctypeName = NULL;
610,2146.0,3682,4397,0.000000000000,0,0,16,6,False,poolClear(&parser->m_tempPool);
610,2146.0,3682,4398,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4400,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4402,0.000000000000,0,0,16,6,False,case XML_ROLE_TEXT_DECL:
610,2146.0,3682,4404,0.000000000000,0,0,16,6,False,"enum XML_Error result = processXmlDecl(parser, 1, s, next);"
610,2146.0,3682,4405,0.000000000000,0,0,16,6,False,if (result != XML_ERROR_NONE)
610,2146.0,3682,4406,0.000000000000,0,0,16,6,False,return result;
610,2146.0,3682,4407,0.000000000000,0,0,16,6,False,enc = parser->m_encoding;
610,2146.0,3682,4408,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4410,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4412,0.000000000000,0,0,16,6,False,case XML_ROLE_DOCTYPE_PUBLIC_ID:
610,2146.0,3682,4414,0.000000000000,0,0,16,6,False,parser->m_useForeignDTD = XML_FALSE;
610,2146.0,3682,4415,0.000000000000,0,0,16,6,False,"parser->m_declEntity = (ENTITY *)lookup(parser,"
610,2146.0,3682,4419,0.000000000000,0,0,16,6,False,if (!parser->m_declEntity)
610,2146.0,3682,4420,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4422,0.000000000000,0,0,16,6,False,dtd->hasParamEntityRefs = XML_TRUE;
610,2146.0,3682,4423,0.000000000000,0,0,16,6,False,if (parser->m_startDoctypeDeclHandler) {
610,2146.0,3682,4425,0.000000000000,0,0,16,6,False,"if (!XmlIsPublicId(enc, s, next, eventPP))"
610,2146.0,3682,4426,0.000000000000,0,0,16,6,False,return XML_ERROR_PUBLICID;
610,2146.0,3682,4427,0.000000000000,0,0,16,6,False,"pubId = poolStoreString(&parser->m_tempPool, enc,"
610,2146.0,3682,4428,0.000000000000,0,0,16,6,False,"s + enc->minBytesPerChar,"
610,2146.0,3682,4429,0.000000000000,0,0,16,6,False,next - enc->minBytesPerChar);
610,2146.0,3682,4430,0.000000000000,0,0,16,6,False,if (!pubId)
610,2146.0,3682,4431,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4432,0.000000000000,0,0,16,6,False,normalizePublicId(pubId);
610,2146.0,3682,4433,0.000000000000,0,0,16,6,False,poolFinish(&parser->m_tempPool);
610,2146.0,3682,4434,0.000000000000,0,0,16,6,False,parser->m_doctypePubid = pubId;
610,2146.0,3682,4435,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4436,0.000000000000,0,0,16,6,False,goto alreadyChecked;
610,2146.0,3682,4440,0.000000000000,0,0,16,6,False,"if (!XmlIsPublicId(enc, s, next, eventPP))"
610,2146.0,3682,4441,0.000000000000,0,0,16,6,False,return XML_ERROR_PUBLICID;
610,2146.0,3682,4442,0.000000000000,0,0,16,6,False,alreadyChecked:
610,2146.0,3682,4443,0.000000000000,0,0,16,6,False,if (dtd->keepProcessing && parser->m_declEntity) {
610,2146.0,3682,4444,0.000000000000,0,0,16,6,False,"XML_Char *tem = poolStoreString(&dtd->pool,"
610,2146.0,3682,4446,0.000000000000,0,0,16,6,False,"s + enc->minBytesPerChar,"
610,2146.0,3682,4447,0.000000000000,0,0,16,6,False,next - enc->minBytesPerChar);
610,2146.0,3682,4448,0.000000000000,0,0,16,6,False,if (!tem)
610,2146.0,3682,4449,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4450,0.000000000000,0,0,16,6,False,normalizePublicId(tem);
610,2146.0,3682,4451,0.000000000000,0,0,16,6,False,parser->m_declEntity->publicId = tem;
610,2146.0,3682,4452,0.000000000000,0,0,16,6,False,poolFinish(&dtd->pool);
610,2146.0,3682,4456,0.000000000000,0,0,16,6,False,if (parser->m_entityDeclHandler && role == XML_ROLE_ENTITY_PUBLIC_ID)
610,2146.0,3682,4457,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4459,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4460,0.000000000000,0,0,16,6,False,case XML_ROLE_DOCTYPE_CLOSE:
610,2146.0,3682,4461,0.000000000000,0,0,16,6,False,if (parser->m_doctypeName) {
610,2146.0,3682,4462,0.000000000000,0,0,16,6,False,"parser->m_startDoctypeDeclHandler(parser->m_handlerArg, parser->m_doctypeName,"
610,2146.0,3682,4464,0.000000000000,0,0,16,6,False,poolClear(&parser->m_tempPool);
610,2146.0,3682,4465,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4472,0.000000000000,0,0,16,6,False,if (parser->m_doctypeSysid || parser->m_useForeignDTD) {
610,2146.0,3682,4473,0.000000000000,0,0,16,6,False,XML_Bool hadParamEntityRefs = dtd->hasParamEntityRefs;
610,2146.0,3682,4474,0.000000000000,0,0,16,6,False,dtd->hasParamEntityRefs = XML_TRUE;
610,2146.0,3682,4475,0.000000000000,0,0,16,6,False,if (parser->m_paramEntityParsing && parser->m_externalEntityRefHandler) {
610,2146.0,3682,4476,0.000000000000,0,0,16,6,False,"ENTITY *entity = (ENTITY *)lookup(parser,"
610,2146.0,3682,4480,0.000000000000,0,0,16,6,False,if (!entity) {
610,2146.0,3682,4486,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY; /* LCOV_EXCL_LINE */
610,2146.0,3682,4488,0.000000000000,0,0,16,6,False,if (parser->m_useForeignDTD)
610,2146.0,3682,4489,0.000000000000,0,0,16,6,False,entity->base = parser->m_curBase;
610,2146.0,3682,4490,0.000000000000,0,0,16,6,False,dtd->paramEntityRead = XML_FALSE;
610,2146.0,3682,4491,0.000000000000,0,0,16,6,False,"if (!parser->m_externalEntityRefHandler(parser->m_externalEntityRefHandlerArg,"
610,2146.0,3682,4496,0.000000000000,0,0,16,6,False,return XML_ERROR_EXTERNAL_ENTITY_HANDLING;
610,2146.0,3682,4497,0.000000000000,0,0,16,6,False,if (dtd->paramEntityRead) {
610,2146.0,3682,4498,0.000000000000,0,0,16,6,False,if (!dtd->standalone &&
610,2146.0,3682,4499,0.000000000000,0,0,16,6,False,parser->m_notStandaloneHandler &&
610,2146.0,3682,4500,0.000000000000,0,0,16,6,False,!parser->m_notStandaloneHandler(parser->m_handlerArg))
610,2146.0,3682,4501,0.000000000000,0,0,16,6,False,return XML_ERROR_NOT_STANDALONE;
610,2146.0,3682,4506,0.000000000000,0,0,16,6,False,else if (!parser->m_doctypeSysid)
610,2146.0,3682,4507,0.000000000000,0,0,16,6,False,dtd->hasParamEntityRefs = hadParamEntityRefs;
610,2146.0,3682,4510,0.000000000000,0,0,16,6,False,parser->m_useForeignDTD = XML_FALSE;
610,2146.0,3682,4513,0.000000000000,0,0,16,6,False,if (parser->m_endDoctypeDeclHandler) {
610,2146.0,3682,4514,0.000000000000,0,0,16,6,False,parser->m_endDoctypeDeclHandler(parser->m_handlerArg);
610,2146.0,3682,4515,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4517,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4524,0.000000000000,0,0,16,6,False,XML_Bool hadParamEntityRefs = dtd->hasParamEntityRefs;
610,2146.0,3682,4525,0.000000000000,0,0,16,6,False,dtd->hasParamEntityRefs = XML_TRUE;
610,2146.0,3682,4526,0.000000000000,0,0,16,6,False,if (parser->m_paramEntityParsing && parser->m_externalEntityRefHandler) {
610,2146.0,3682,4527,0.000000000000,0,0,16,6,False,"ENTITY *entity = (ENTITY *)lookup(parser, &dtd->paramEntities,"
610,2146.0,3682,4530,0.000000000000,0,0,16,6,False,if (!entity)
610,2146.0,3682,4531,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4532,0.000000000000,0,0,16,6,False,entity->base = parser->m_curBase;
610,2146.0,3682,4533,0.000000000000,0,0,16,6,False,dtd->paramEntityRead = XML_FALSE;
610,2146.0,3682,4534,0.000000000000,0,0,16,6,False,"if (!parser->m_externalEntityRefHandler(parser->m_externalEntityRefHandlerArg,"
610,2146.0,3682,4539,0.000000000000,0,0,16,6,False,return XML_ERROR_EXTERNAL_ENTITY_HANDLING;
610,2146.0,3682,4540,0.000000000000,0,0,16,6,False,if (dtd->paramEntityRead) {
610,2146.0,3682,4541,0.000000000000,0,0,16,6,False,if (!dtd->standalone &&
610,2146.0,3682,4542,0.000000000000,0,0,16,6,False,parser->m_notStandaloneHandler &&
610,2146.0,3682,4543,0.000000000000,0,0,16,6,False,!parser->m_notStandaloneHandler(parser->m_handlerArg))
610,2146.0,3682,4544,0.000000000000,0,0,16,6,False,return XML_ERROR_NOT_STANDALONE;
610,2146.0,3682,4550,0.000000000000,0,0,16,6,False,dtd->hasParamEntityRefs = hadParamEntityRefs;
610,2146.0,3682,4557,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTLIST_ELEMENT_NAME:
610,2146.0,3682,4558,0.000000000000,0,0,16,6,False,"parser->m_declElementType = getElementType(parser, enc, s, next);"
610,2146.0,3682,4559,0.000000000000,0,0,16,6,False,if (!parser->m_declElementType)
610,2146.0,3682,4560,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4561,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4562,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_NAME:
610,2146.0,3682,4563,0.000000000000,0,0,16,6,False,"parser->m_declAttributeId = getAttributeId(parser, enc, s, next);"
610,2146.0,3682,4564,0.000000000000,0,0,16,6,False,if (!parser->m_declAttributeId)
610,2146.0,3682,4565,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4566,0.000000000000,0,0,16,6,False,parser->m_declAttributeIsCdata = XML_FALSE;
610,2146.0,3682,4567,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = NULL;
610,2146.0,3682,4568,0.000000000000,0,0,16,6,False,parser->m_declAttributeIsId = XML_FALSE;
610,2146.0,3682,4569,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4570,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_CDATA:
610,2146.0,3682,4571,0.000000000000,0,0,16,6,False,parser->m_declAttributeIsCdata = XML_TRUE;
610,2146.0,3682,4572,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeCDATA;
610,2146.0,3682,4573,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4574,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_ID:
610,2146.0,3682,4575,0.000000000000,0,0,16,6,False,parser->m_declAttributeIsId = XML_TRUE;
610,2146.0,3682,4576,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeID;
610,2146.0,3682,4577,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4578,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_IDREF:
610,2146.0,3682,4579,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeIDREF;
610,2146.0,3682,4580,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4581,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_IDREFS:
610,2146.0,3682,4582,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeIDREFS;
610,2146.0,3682,4583,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4584,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_ENTITY:
610,2146.0,3682,4585,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeENTITY;
610,2146.0,3682,4586,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4587,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_ENTITIES:
610,2146.0,3682,4588,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeENTITIES;
610,2146.0,3682,4589,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4590,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_NMTOKEN:
610,2146.0,3682,4591,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeNMTOKEN;
610,2146.0,3682,4592,0.000000000000,0,0,16,6,False,goto checkAttListDeclHandler;
610,2146.0,3682,4593,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_TYPE_NMTOKENS:
610,2146.0,3682,4594,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = atypeNMTOKENS;
610,2146.0,3682,4595,0.000000000000,0,0,16,6,False,checkAttListDeclHandler:
610,2146.0,3682,4596,0.000000000000,0,0,16,6,False,if (dtd->keepProcessing && parser->m_attlistDeclHandler)
610,2146.0,3682,4597,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4598,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4599,0.000000000000,0,0,16,6,False,case XML_ROLE_ATTRIBUTE_ENUM_VALUE:
610,2146.0,3682,4601,0.000000000000,0,0,16,6,False,if (dtd->keepProcessing && parser->m_attlistDeclHandler) {
610,2146.0,3682,4603,0.000000000000,0,0,16,6,False,if (parser->m_declAttributeType) {
610,2146.0,3682,4604,0.000000000000,0,0,16,6,False,prefix = enumValueSep;
610,2146.0,3682,4607,0.000000000000,0,0,16,6,False,prefix = (role == XML_ROLE_ATTRIBUTE_NOTATION_VALUE
610,2146.0,3682,4609,0.000000000000,0,0,16,6,False,: enumValueStart);
610,2146.0,3682,4611,0.000000000000,0,0,16,6,False,"if (!poolAppendString(&parser->m_tempPool, prefix))"
610,2146.0,3682,4612,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4613,0.000000000000,0,0,16,6,False,"if (!poolAppend(&parser->m_tempPool, enc, s, next))"
610,2146.0,3682,4614,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4615,0.000000000000,0,0,16,6,False,parser->m_declAttributeType = parser->m_tempPool.start;
610,2146.0,3682,4616,0.000000000000,0,0,16,6,False,handleDefault = XML_FALSE;
610,2146.0,3682,4618,0.000000000000,0,0,16,6,False,break;
610,2146.0,3682,4619,0.000000000000,0,0,16,6,False,case XML_ROLE_IMPLIED_ATTRIBUTE_VALUE:
610,2146.0,3682,4621,0.000000000000,0,0,16,6,False,if (dtd->keepProcessing) {
610,2146.0,3682,4622,0.000000000000,0,0,16,6,False,"if (!defineAttribute(parser->m_declElementType, parser->m_declAttributeId,"
610,2146.0,3682,4623,0.000000000000,0,0,16,6,False,"parser->m_declAttributeIsCdata, parser->m_declAttributeIsId,"
610,2146.0,3682,4625,0.000000000000,0,0,16,6,False,return XML_ERROR_NO_MEMORY;
610,2146.0,3682,4626,0.000000000000,0,0,16,6,False,if (parser->m_attlistDeclHandler && parser->m_declAttributeType) {
610,2146.0,3682,4627,0.000000000000,0,0,16,6,False,if (*parser->m_declAttributeType == XML_T(ASCII_LPAREN)
610,2146.0,3682,4628,0.000000000000,0,0,16,6,False,|| (*parser->m_declAttributeType == XML_T(ASCII_N)
